40.114.11.158 - - [30/Jun/2016:17:23:57 -0700] "GET / HTTP/1.1" 200 13117 "http://www.dayworkercentermv.org/" "Mozilla/1.22 (compatible; MSIE 2.0d; Windows NT)" "www.dayworkercentermv.org"
75.59.238.103 - - [30/Jun/2016:19:19:53 -0700] "GET /css/global.css HTTP/1.1" 200 16104 "http://www.dayworkercentermv.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36" "www.dayworkercentermv.org"
75.59.238.103 - - [30/Jun/2016:19:19:54 -0700] "GET /img/img_hire_merged.jpg HTTP/1.1" 200 28486 "http://www.dayworkercentermv.org/css/global.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36" "www.dayworkercentermv.org"
54.160.124.187 - - [30/Jun/2016:19:20:41 -0700] "GET /aboutus/events.php HTTP/1.1" 200 11848 "-" "WikiDo/1.1 (http://wikido.com; crawler@wikido.com)" "dayworkercentermv.org"
68.173.187.170 - - [30/Jun/2016:19:27:09 -0700] "GET /js/global.js HTTP/1.1" 200 1551 "http://www.dayworkercentermv.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36" "www.dayworkercentermv.org"
68.173.187.170 - - [30/Jun/2016:19:27:10 -0700] "GET /img/nav_off.gif HTTP/1.1" 200 601 "http://www.dayworkercentermv.org/css/global.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36" "www.dayworkercentermv.org"
68.173.187.170 - - [30/Jun/2016:19:27:10 -0700] "GET /img/img_right.jpg HTTP/1.1" 200 54372 "http://www.dayworkercentermv.org/css/global.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36" "www.dayworkercentermv.org"
68.173.187.170 - - [30/Jun/2016:19:27:18 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "http://www.dayworkercentermv.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36" "www.dayworkercentermv.org"
31.184.238.119 - - [30/Jun/2016:19:32:12 -0700] "GET /vendor/math_captcha/image.php HTTP/1.1" 200 2116 "http://www.dayworkercentermv.org/volunteer/signup.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.82 Safari/537.36 OPR/35.0.2066.37" "www.dayworkercentermv.org"
31.184.238.119 - - [30/Jun/2016:19:32:12 -0700] "POST /volunteer/signup.php HTTP/1.1" 200 12865 "http://www.dayworkercentermv.org/volunteer/signup.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.82 Safari/537.36 OPR/35.0.2066.37" "www.dayworkercentermv.org"
69.30.211.2 - - [30/Jun/2016:19:44:06 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "www.dayworkercentermv.org"
69.30.211.2 - - [30/Jun/2016:19:44:11 -0700] "GET /aboutus/newsletter/index.php HTTP/1.1" 200 10951 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "www.dayworkercentermv.org"
157.55.39.50 - - [30/Jun/2016:20:28:16 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.dayworkercentermv.org"
52.3.127.144 - - [30/Jun/2016:20:53:26 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "ltx71 - (http://ltx71.com/)" "www.dayworkercentermv.org"
203.133.171.7 - - [30/Jun/2016:21:01:12 -0700] "GET / HTTP/1.1" 200 13117 "-" "Mozilla/5.0 (compatible; MSIE or Firefox mutant;) Daum 4.1" "www.dayworkercentermv.org"
46.229.164.102 - - [30/Jun/2016:21:07:01 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (compatible; SemrushBot/1.1~bl; +http://www.semrush.com/bot.html)" "www.dayworkercentermv.org"
162.210.196.97 - - [30/Jun/2016:21:26:38 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "www.dayworkercentermv.org"[0]
162.210.196.97 - - [30/Jun/2016:21:26:40 -0700] "GET / HTTP/1.1" 200 13117 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "www.dayworkercentermv.org"
199.58.86.206 - - [30/Jun/2016:21:38:43 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "dayworkercentermv.org"
199.58.86.206 - - [30/Jun/2016:21:38:45 -0700] "GET / HTTP/1.1" 200 13117 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "dayworkercentermv.org"
52.3.127.144 - - [30/Jun/2016:21:44:16 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "ltx71 - (http://ltx71.com/)" "www.dayworkercentermv.org"
52.3.127.144 - - [30/Jun/2016:21:44:55 -0700] "GET /workers/faq.php HTTP/1.1" 200 12245 "-" "ltx71 - (http://ltx71.com/)" "www.dayworkercentermv.org"
123.126.113.18 - - [30/Jun/2016:21:49:38 -0700] "GET / HTTP/1.1" 200 13117 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.34 (KHTML, like Gecko) Qt/4.8.1 Safari/534.34" "www.dayworkercentermv.org"
108.59.8.70 - - [30/Jun/2016:21:49:40 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "www.dayworkercentermv.org"
123.126.113.18 - - [30/Jun/2016:21:49:43 -0700] "GET /img/nav_off.gif HTTP/1.1" 200 601 "http://www.dayworkercentermv.org/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.34 (KHTML, like Gecko) Qt/4.8.1 Safari/534.34" "www.dayworkercentermv.org"[0]
108.59.8.70 - - [30/Jun/2016:21:49:43 -0700] "GET / HTTP/1.1" 200 13117 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "www.dayworkercentermv.org"
108.210.204.104 - - [30/Jun/2016:21:52:20 -0700] "GET / HTTP/1.1" 200 13117 "https://www.google.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36" "www.dayworkercentermv.org"
108.210.204.104 - - [30/Jun/2016:21:52:20 -0700] "GET /img/copy_bgrd.gif HTTP/1.1" 200 524 "http://www.dayworkercentermv.org/css/global.css" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36" "www.dayworkercentermv.org"
108.210.204.104 - - [30/Jun/2016:21:52:23 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "http://www.dayworkercentermv.org/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36" "www.dayworkercentermv.org"
151.138.13.244 - - [30/Jun/2016:22:11:22 -0700] "GET / HTTP/1.1" 200 13117 "-" "SuperPagesUrlVerifyBot/1.0" "dayworkercentermv.org"
196.34.16.50 - - [30/Jun/2016:22:14:09 -0700] "GET /img/wordpress_buttonw-blue_178x58.png HTTP/1.1" 200 7336 "-" "Mozilla/4.0 (compatible;)" "dayworkercentermv.org"
54.146.88.10 - - [30/Jun/2016:22:21:35 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "WikiDo/1.1 (http://wikido.com; crawler@wikido.com)" "dayworkercentermv.org"
117.25.173.119 - - [30/Jun/2016:22:39:47 -0700] "GET / HTTP/1.1" 200 13117 "-" "Mozilla/5.0 (compatible; heritrix/3.1.1 +http://www.baidu.com)" "www.dayworkercentermv.org"
107.194.227.59 - - [30/Jun/2016:22:43:17 -0700] "GET /img/col-left_bgrd.gif HTTP/1.1" 200 643 "http://www.dayworkercentermv.org/employers/services.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1" "www.dayworkercentermv.org"
107.194.227.59 - - [30/Jun/2016:22:43:17 -0700] "GET /img/statement_bgrd.gif HTTP/1.1" 200 6639 "http://www.dayworkercentermv.org/employers/services.php" "Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1" "www.dayworkercentermv.org"
66.249.75.158 - - [30/Jun/2016:23:36:44 -0700] "GET /apple-app-site-association HTTP/1.1" 403 255 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "www.dayworkercentermv.org"
109.248.32.240 - - [30/Jun/2016:23:52:04 -0700] "GET /volunteer/signup.php HTTP/1.1" 200 10305 "http://www.dayworkercentermv.org/volunteer/signup.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.109 Safari/537.36" "www.dayworkercentermv.org"
109.248.32.240 - - [30/Jun/2016:23:57:07 -0700] "POST /volunteer/signup.php HTTP/1.0" 200 10560 "http://www.dayworkercentermv.org/volunteer/signup.php" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.109 Safari/537.36" "www.dayworkercentermv.org"
31.184.238.61 - - [01/Jul/2016:00:04:22 -0700] "POST /volunteer/signup.php HTTP/1.1" 200 12675 "http://www.dayworkercentermv.org/volunteer/signup.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36 OPR/34.0.2036.50" "www.dayworkercentermv.org"
51.254.215.130 - - [01/Jul/2016:00:18:21 -0700] "GET /aboutus/facility.php HTTP/1.1" 200 8891 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "www.dayworkercentermv.org"
51.254.215.130 - - [01/Jul/2016:00:18:26 -0700] "GET /employers/success_stories.php HTTP/1.1" 200 8547 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)" "www.dayworkercentermv.org"
207.46.13.64 - - [01/Jul/2016:01:20:41 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.dayworkercentermv.org"
183.160.250.185 - - [01/Jul/2016:01:38:43 -0700] "GET /volunteer/signup.php HTTP/1.1" 200 10305 "http://www.dayworkercentermv.org/volunteer/signup.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.103 Safari/537.36" "www.dayworkercentermv.org"
183.160.250.185 - - [01/Jul/2016:01:38:46 -0700] "POST /volunteer/signup.php HTTP/1.1" 200 11693 "http://www.dayworkercentermv.org/volunteer/signup.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.103 Safari/537.36" "www.dayworkercentermv.org"
183.160.250.185 - - [01/Jul/2016:01:38:51 -0700] "GET /volunteer/signup.php HTTP/1.1" 200 10305 "http://www.dayworkercentermv.org/volunteer/signup.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36" "www.dayworkercentermv.org"
183.160.250.185 - - [01/Jul/2016:01:38:53 -0700] "GET /vendor/math_captcha/image.php HTTP/1.1" 200 2271 "http://www.dayworkercentermv.org/volunteer/signup.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36" "www.dayworkercentermv.org"
183.160.250.185 - - [01/Jul/2016:01:39:40 -0700] "POST /volunteer/signup.php HTTP/1.1" 200 11745 "http://www.dayworkercentermv.org/volunteer/signup.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36" "www.dayworkercentermv.org"
203.133.170.16 - - [01/Jul/2016:02:15:39 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (compatible; MSIE or Firefox mutant;) Daum 4.1" "dayworkercentermv.org"
52.3.127.144 - - [01/Jul/2016:02:18:23 -0700] "GET /employers/moving.php HTTP/1.1" 200 9080 "-" "ltx71 - (http://ltx71.com/)" "www.dayworkercentermv.org"
51.255.65.43 - - [01/Jul/2016:02:29:41 -0700] "GET /aboutus/facility.php HTTP/1.1" 200 8891 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.1; +http://ahrefs.com/robot/)" "dayworkercentermv.org"
52.3.127.144 - - [01/Jul/2016:03:06:51 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "ltx71 - (http://ltx71.com/)" "www.dayworkercentermv.org"
208.115.111.72 - - [01/Jul/2016:03:13:49 -0700] "GET /robots.txt HTTP/1.0" 200 48 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "dayworkercentermv.org"
195.211.154.63 - - [01/Jul/2016:03:16:00 -0700] "GET /volunteer/signup.php HTTP/1.1" 200 10305 "http://www.dayworkercentermv.org/volunteer/signup.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.103 Safari/537.36" "www.dayworkercentermv.org"
195.211.154.63 - - [01/Jul/2016:03:20:55 -0700] "POST /volunteer/signup.php HTTP/1.0" 200 - "http://www.dayworkercentermv.org/volunteer/signup.php" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.103 Safari/537.36" "www.dayworkercentermv.org"
89.218.186.82 - - [01/Jul/2016:04:47:03 -0700] "GET /volunteer/signup.php HTTP/1.1" 200 10305 "http://www.dayworkercentermv.org/volunteer/signup.php" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.97 Safari/537.36" "www.dayworkercentermv.org"
89.218.186.82 - - [01/Jul/2016:04:47:05 -0700] "POST /volunteer/signup.php HTTP/1.1" 200 10802 "http://www.dayworkercentermv.org/volunteer/signup.php" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.97 Safari/537.36" "www.dayworkercentermv.org"
52.26.8.115 - - [01/Jul/2016:04:59:46 -0700] "GET /js/global.js HTTP/1.1" 200 1551 "http://dayworkercentermv.org/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/534.34 (KHTML, like Gecko) PhantomJS/1.9.8 Safari/534.34" "dayworkercentermv.org"
52.26.8.115 - - [01/Jul/2016:04:59:46 -0700] "GET /css/global.css HTTP/1.1" 200 16104 "http://dayworkercentermv.org/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/534.34 (KHTML, like Gecko) PhantomJS/1.9.8 Safari/534.34" "dayworkercentermv.org"
52.26.8.115 - - [01/Jul/2016:04:59:46 -0700] "GET /img/copy_bgrd.gif HTTP/1.1" 200 524 "http://dayworkercentermv.org/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/534.34 (KHTML, like Gecko) PhantomJS/1.9.8 Safari/534.34" "dayworkercentermv.org"
52.26.8.115 - - [01/Jul/2016:04:59:46 -0700] "GET /img/body_bgrd.gif HTTP/1.1" 200 1693 "http://dayworkercentermv.org/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/534.34 (KHTML, like Gecko) PhantomJS/1.9.8 Safari/534.34" "dayworkercentermv.org"
52.26.8.115 - - [01/Jul/2016:04:59:46 -0700] "GET /img/nav_off.gif HTTP/1.1" 200 601 "http://dayworkercentermv.org/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/534.34 (KHTML, like Gecko) PhantomJS/1.9.8 Safari/534.34" "dayworkercentermv.org"
52.26.8.115 - - [01/Jul/2016:04:59:46 -0700] "GET /img/statement_bgrd.gif HTTP/1.1" 200 6639 "http://dayworkercentermv.org/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/534.34 (KHTML, like Gecko) PhantomJS/1.9.8 Safari/534.34" "dayworkercentermv.org"
52.26.8.115 - - [01/Jul/2016:04:59:46 -0700] "GET /img/more_arrow.gif HTTP/1.1" 200 193 "http://dayworkercentermv.org/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/534.34 (KHTML, like Gecko) PhantomJS/1.9.8 Safari/534.34" "dayworkercentermv.org"
52.26.8.115 - - [01/Jul/2016:04:59:46 -0700] "GET /img/wordpress_mini_wpmini-blue_16x16.png HTTP/1.1" 200 958 "http://dayworkercentermv.org/" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/534.34 (KHTML, like Gecko) PhantomJS/1.9.8 Safari/534.34" "dayworkercentermv.org"
157.55.39.50 - - [01/Jul/2016:05:04:09 -0700] "GET / HTTP/1.1" 403 255 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.dayworkercentermv.org"
208.115.113.88 - - [01/Jul/2016:05:15:21 -0700] "GET /employers/reserveworker.php HTTP/1.1" 200 16589 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" "www.dayworkercentermv.org"
207.46.13.64 - - [01/Jul/2016:05:18:21 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "www.dayworkercentermv.org"
220.181.51.110 - - [01/Jul/2016:05:37:01 -0700] "GET /robots.txt HTTP/1.1" 200 48 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36" "www.dayworkercentermv.org"
52.3.127.144 - - [01/Jul/2016:05:47:35 -0700] "GET /volunteer/ HTTP/1.1" 200 7513 "-" "ltx71 - (http://ltx71.com/)" "www.dayworkercentermv.org"
188.232.37.112 - - [01/Jul/2016:06:12:32 -0700] "GET /volunteer/signup.php HTTP/1.1" 200 10305 "http://www.dayworkercentermv.org/volunteer/signup.php" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.109 Safari/537.36" "www.dayworkercentermv.org"
188.232.37.112 - - [01/Jul/2016:06:12:33 -0700] "GET /vendor/math_captcha/image.php HTTP/1.1" 200 2259 "http://www.dayworkercentermv.org/volunteer/signup.php" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.109 Safari/537.36" "www.dayworkercentermv.org"
117.68.152.30 - - [01/Jul/2016:06:15:02 -0700] "POST /volunteer/signup.php HTTP/1.1" 200 11824 "http://www.dayworkercentermv.org/volunteer/signup.php" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.97 Safari/537.36" "www.dayworkercentermv.org"
117.68.152.30 - - [01/Jul/2016:06:15:05 -0700] "GET /volunteer/signup.php HTTP/1.1" 200 10305 "http://www.dayworkercentermv.org/volunteer/signup.php" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.109 Safari/537.36" "www.dayworkercentermv.org"
104.156.230.231 - - [01/Jul/2016:06:19:27 -0700] "GET / HTTP/1.1" 200 13117 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.115 Safari/537.36" "www.dayworkercentermv.org"
138.117.124.5 - - [01/Jul/2016:06:24:48 -0700] "GET / HTTP/1.1" 200 13117 "http://fix-website-errors.com/try.php?u=http://dayworkercentermv.org" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36" "dayworkercentermv.org"
138.117.124.5 - - [01/Jul/2016:06:24:49 -0700] "GET /css/global.css HTTP/1.1" 200 16104 "http://dayworkercentermv.org/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36" "dayworkercentermv.org"
66.102.7.234 - - [01/Jul/2016:06:44:13 -0700] "GET /employers/faq.php HTTP/1.1" 200 19215 "-" "Mozilla/5.0 (Linux; Android 5.1.1; LGLS665 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36" "www.dayworkercentermv.org"
66.102.7.241 - - [01/Jul/2016:06:44:13 -0700] "GET /img/wordpress_mini_wpmini-blue_16x16.png HTTP/1.1" 200 958 "http://www.dayworkercentermv.org/employers/faq.php" "Mozilla/5.0 (Linux; Android 5.1.1; LGLS665 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36" "www.dayworkercentermv.org"
66.249.85.155 - - [01/Jul/2016:06:44:14 -0700] "GET /img/body_bgrd.gif HTTP/1.1" 200 1693 "http://www.dayworkercentermv.org/css/global.css" "Mozilla/5.0 (Linux; Android 5.1.1; LGLS665 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36" "www.dayworkercentermv.org"
66.102.7.241 - - [01/Jul/2016:06:44:14 -0700] "GET /img/col-left_bgrd.gif HTTP/1.1" 200 643 "http://www.dayworkercentermv.org/css/global.css" "Mozilla/5.0 (Linux; Android 5.1.1; LGLS665 Build/LMY47V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.93 Mobile Safari/537.36" "www.dayworkercentermv.org"
